symbol,first_traded,last_traded,n_days,isin,continuity_id,company_name,listing_date,active_flag,status
NETFIT,2020-07-01,2022-05-09,460,,NETFIT,,,,inactive
NETFLTGILT,2019-10-30,2022-05-09,625,,NETFLTGILT,,,,inactive
NETFMID150,2019-10-30,2022-05-09,625,,NETFMID150,,,,inactive
NETFNIF100,2019-10-30,2022-05-09,624,,NETFNIF100,,,,inactive
NETFNV20,2019-10-30,2022-05-09,625,,NETFNV20,,,,inactive
NETFPHARMA,2021-07-07,2022-05-09,207,,NETFPHARMA,,,,inactive
NETFSDL26,2021-03-31,2022-05-09,270,,NETFSDL26,,,,inactive
NETFSILVER,2022-02-07,2022-05-09,61,,NETFSILVER,,,,inactive
NETWEB,2023-07-27,2026-06-10,703,INE0NT901020,NETWEB,NETWEB TECHNOLOGIES INDIA LIMITED,2023-07-27,True,active
NETWORK18,2010-06-10,2026-06-10,3796,INE870H01013,NETWORK18,NETWORK18 MEDIA AND INVESTMENTS LIMITED,2007-02-02,True,active
NEULANDLAB,2010-06-10,2026-06-10,3754,INE794A01010,NEULANDLAB,NEULAND LABORATORIES LIMITED,2008-10-13,True,active
NEWGEN,2018-01-29,2026-06-10,1932,INE619B01017,NEWGEN,NEWGEN SOFTWARE TECHNOLOGIES LIMITED,2018-01-29,True,active
NEXT30ADD,2025-02-05,2026-06-10,329,,NEXT30ADD,,,,active
NEXT50,2023-09-01,2026-06-10,684,,NEXT50,,,,active
NEXT50ADD,2026-01-09,2026-06-10,100,,NEXT50ADD,,,,active
NEXT50BETA,2025-12-24,2026-06-10,111,,NEXT50BETA,,,,active
NEXT50ETF,2026-01-14,2026-06-10,97,,NEXT50ETF,,,,active
NEXT50IETF,2023-12-20,2026-06-10,611,,NEXT50IETF,,,,active
NEXTMEDIA,2011-06-15,2026-06-10,2679,INE747B01016,NEXTMEDIA,NEXT MEDIAWORKS LIMITED,2001-04-04,True,active
NEYVELILIG,2010-06-10,2016-08-03,1517,,NEYVELILIG,,,,inactive
NFL,2010-06-10,2026-06-10,3947,INE870D01012,NFL,NATIONAL FERTILIZERS LIMITED,2006-12-28,True,active
NGCT,2013-11-28,2016-08-24,549,,NGCT,,,,inactive
NGIL,2021-08-20,2026-05-18,944,INE236Y01012,NGIL,NAKODA GROUP OF INDUSTRIES LIMITED,2021-08-20,True,active
NGLFINE,2022-07-08,2026-06-10,875,INE887E01022,NGLFINE,NGL FINE-CHEM LIMITED,2022-07-08,True,active
NH,2016-01-06,2026-06-10,2571,INE410P01011,NH,NARAYANA HRUDAYALAYA LIMITED,2016-01-06,True,active
NHPC,2010-06-10,2026-06-10,3947,INE848E01016,NHPC,NHPC LIMITED,2009-09-01,True,active
NIACL,2017-11-13,2026-06-10,2116,INE470Y01017,NIACL,THE NEW INDIA ASSURANCE COMPANY LIMITED,2017-11-13,True,active
NIBE,2025-02-07,2026-06-10,327,INE149O01018,NIBE,NIBE LIMITED,2025-02-07,True,active
NIBL,2013-05-02,2026-06-10,2477,INE047O01014,NIBL,NRB INDUSTRIAL BEARINGS LIMITED,2013-04-09,True,active
NICCO,2010-06-10,2016-01-04,946,,NICCO,,,,inactive
NIF100BEES,2022-05-10,2026-06-10,1012,,NIF100BEES,,,,active
NIF100IETF,2023-12-20,2026-06-10,611,,NIF100IETF,,,,active
NIF100IWIN,2016-07-25,2018-04-09,422,,NIF100IWIN,,,,inactive
NIF10GETF,2024-02-05,2025-12-23,465,,NIF10GETF,,,,inactive
NIF5GETF,2024-02-05,2025-12-23,447,,NIF5GETF,,,,inactive
NIFETF,2013-04-05,2014-05-02,209,,NIFETF,,,,inactive
NIFITETF,2024-02-01,2025-12-23,470,,NIFITETF,,,,inactive
NIFMID150,2023-09-05,2025-12-23,570,,NIFMID150,,,,inactive
NIFTY1,2024-03-20,2026-06-10,548,,NIFTY1,,,,active
NIFTY100EW,2025-03-04,2026-06-10,311,,NIFTY100EW,,,,active
NIFTY50ADD,2024-02-15,2025-12-12,454,,NIFTY50ADD,,,,inactive
NIFTYADD,2025-12-15,2026-06-10,118,,NIFTYADD,,,,active
NIFTYBEES,2010-06-10,2026-06-10,3947,,NIFTYBEES,,,,active
NIFTYBETA,2025-12-24,2026-06-10,111,,NIFTYBETA,,,,active
NIFTYBETF,2024-01-29,2026-06-10,585,,NIFTYBETF,,,,active
NIFTYCASE,2025-10-20,2026-06-10,156,,NIFTYCASE,,,,active
NIFTYEES,2015-05-14,2021-09-29,871,,NIFTYEES,,,,inactive
NIFTYETF,2023-09-01,2026-06-10,684,,NIFTYETF,,,,active
NIFTYIETF,2023-12-20,2026-06-10,611,,NIFTYIETF,,,,active
NIFTYIWIN,2016-07-25,2018-04-09,422,,NIFTYIWIN,,,,inactive
NIFTYQLITY,2022-08-19,2026-06-10,941,,NIFTYQLITY,,,,active
NIITLTD,2010-06-10,2026-06-10,3911,INE161A01038,NIITLTD,NIIT LIMITED,2004-08-16,True,active
NIITMTS,2023-08-23,2026-06-10,691,INE342G01023,NIITMTS,NIIT LEARNING SYSTEMS LIMITED,2023-08-08,True,active
NIITTECH,2010-06-10,2020-08-19,2510,,NIITTECH,,,,inactive
NILAINFRA,2015-05-21,2026-06-10,2474,INE937C01029,NILAINFRA,NILA INFRASTRUCTURES LIMITED,2015-05-21,True,active
NILASPACES,2019-01-11,2026-06-10,1040,INE00S901012,NILASPACES,NILA SPACES LIMITED,2018-12-28,True,active
NILE,2026-04-20,2026-06-10,36,INE445D01013,NILE,NILE LIMITED,2026-04-20,True,active
NILKAMAL,2010-06-10,2026-06-10,3947,INE310A01015,NILKAMAL,NILKAMAL LIMITED,1995-11-01,True,active
NIMBSPROJ,2026-04-06,2026-05-27,36,INE875B01015,NIMBSPROJ,NIMBUS PROJECTS LIMITED,2026-04-06,True,active
NINSYS,2023-02-21,2026-04-24,687,INE395U01014,NINSYS,NINTEC SYSTEMS LIMITED,2023-02-21,True,active
NIPPOBATRY,2010-06-10,2026-06-10,3805,INE567A01028,NIPPOBATRY,INDO-NATIONAL LIMITED,1999-10-06,True,active
NIRAJ,2020-10-01,2026-05-14,1117,INE368I01016,NIRAJ,NIRAJ CEMENT STRUCTURALS LIMITED,2020-10-01,True,active
NIRAJISPAT,2024-09-04,2026-06-10,125,INE326T01011,NIRAJISPAT,NIRAJ ISPAT INDUSTRIES LIMITED,2016-10-27,True,active
NIRLON,2026-04-20,2026-06-10,36,INE910A01012,NIRLON,NIRLON LIMITED,2026-04-20,True,active
NIRMA,2010-06-10,2011-03-23,199,,NIRMA,,,,inactive
NIRVIKARA,2015-08-11,2016-09-02,261,,NIRVIKARA,,,,inactive
NISSAN,2010-06-10,2011-09-28,298,,NISSAN,,,,inactive
NITCO,2010-06-10,2026-06-10,3486,INE858F01012,NITCO,NITCO LIMITED,2006-03-21,True,active
NITESHEST,2010-06-10,2019-10-30,2105,,NITESHEST,,,,inactive
NITINFIRE,2010-06-10,2019-08-28,2138,,NITINFIRE,,,,inactive
NITINSPIN,2010-06-10,2026-06-10,3791,INE229H01012,NITINSPIN,NITIN SPINNERS LIMITED,2006-02-02,True,active
NITIRAJ,2021-04-22,2026-06-10,995,INE439T01012,NITIRAJ,NITIRAJ ENGINEERS LIMITED,2021-04-22,True,active
NITTAGELA,2026-04-20,2026-06-10,36,INE265B01019,NITTAGELA,NITTA GELATIN INDIA LIMITED,2026-04-20,True,active
NIVABUPA,2024-11-14,2026-06-10,386,INE995S01015,NIVABUPA,NIVA BUPA HEALTH INSURANCE COMPANY LIMITED,2024-11-14,True,active
NIVINFRA,2013-06-20,2013-07-17,18,,NIVINFRA,,,,inactive
NKIND,2016-07-04,2026-06-10,1606,INE542C01019,NKIND,NK INDUSTRIES LIMITED,1995-07-07,True,active
NLCINDIA,2016-08-04,2026-06-10,2430,INE589A01014,NLCINDIA,NLC INDIA LIMITED,2000-08-23,True,active
NMDC,2010-06-10,2026-06-10,3947,INE584A01023,NMDC,NMDC LIMITED,2008-03-03,True,active
NOCIL,2010-06-10,2026-06-10,3947,INE163A01018,NOCIL,NOCIL LIMITED,1996-01-17,True,active
NOESISIND,2014-06-04,2017-03-23,199,,NOESISIND,,,,inactive
NOIDATOLL,2010-06-10,2026-05-22,3233,INE781B01015,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LIMITED,2002-12-06,True,active
NOL,2010-06-30,2015-01-29,593,,NOL,,,,inactive
NORBTEAEXP,2010-06-10,2026-06-10,1833,INE369C01017,NORBTEAEXP,NORBEN TEA AND EXPORTS LIMITED,1996-06-26,True,active
NORTHARC,2024-09-24,2026-06-10,422,INE850M01015,NORTHARC,NORTHERN ARC CAPITAL LIMITED,2024-09-24,True,active
NORTHGATE,2010-06-10,2012-07-11,389,,NORTHGATE,,,,inactive
NOVAAGRI,2024-02-14,2026-06-10,508,INE02H701025,NOVAAGRI,NOVA AGRITECH LIMITED,2024-01-31,True,active
NOVARTIND,2020-10-05,2026-06-10,794,INE234A01025,NOVARTIND,NOVARTIS INDIA LIMITED,2026-04-20,True,active
NOVOPANIND,2010-06-10,2014-10-31,736,,NOVOPANIND,,,,inactive
NPBET,2019-09-09,2026-06-10,1664,,NPBET,,,,active
NPST,2025-04-30,2026-06-10,275,INE0FFK01017,NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,2025-04-30,True,active
NRAIL,2017-04-05,2026-06-10,2201,INE740D01017,NRAIL,N R AGARWAL INDUSTRIES LIMITED,2017-04-05,True,active
NRBBEARING,2010-06-10,2026-06-10,3937,INE349A01021,NRBBEARING,NRB BEARING LIMITED,2000-03-08,True,active
NRC,2010-06-10,2013-12-10,708,,NRC,,,,inactive
NRL,2023-01-12,2026-06-10,713,INE0JM501013,NRL,NUPUR RECYCLERS LIMITED,2023-01-12,True,active
NSIL,2010-06-10,2026-06-10,3775,INE023A01030,NSIL,NALWA SONS INVESTMENTS LIMITED,2003-11-17,True,active
NSLNISP,2023-03-06,2026-06-10,805,INE0NNS01018,NSLNISP,NMDC STEEL LIMITED,2023-02-20,True,active
NTL,2017-02-17,2021-12-01,541,,NTL,,,,inactive
NTPC,2010-06-10,2026-06-10,3947,INE733E01010,NTPC,NTPC LIMITED,2004-11-05,True,active
NTPCGREEN,2024-11-27,2026-06-10,379,INE0ONG01011,NTPCGREEN,NTPC GREEN ENERGY LIMITED,2024-11-27,True,active
NUCENT,2010-06-11,2013-09-10,190,,NUCENT,,,,inactive
NUCHEM,2010-06-10,2012-02-27,428,,NUCHEM,,,,inactive
NUCLEUS,2010-06-10,2026-06-10,3870,INE096B01018,NUCLEUS,NUCLEUS SOFTWARE EXPORTS LIMITED,2002-12-19,True,active
NUMERICPW,2010-06-10,2012-07-06,448,,NUMERICPW,,,,inactive
NURECA,2021-03-12,2026-06-10,1105,INE0DSF01015,NURECA,NURECA LIMITED,2021-02-25,True,active
NUTEK,2010-06-10,2019-03-29,1983,,NUTEK,,,,inactive
NUVAMA,2023-10-11,2026-06-10,658,INE531F01023,NUVAMA,NUVAMA WEALTH MANAGEMENT LIMITED,2023-09-26,True,active
NUVOCO,2021-08-23,2026-06-10,1188,INE118D01016,NUVOCO,NUVOCO VISTAS CORPORATION LIMITED,2021-08-23,True,active
NV20,2024-03-20,2026-06-10,548,,NV20,,,,active
NV20BEES,2022-05-10,2026-06-10,1012,,NV20BEES,,,,active
NV20IETF,2023-12-20,2026-06-10,611,,NV20IETF,,,,active
NV20IWIN,2016-07-26,2018-04-09,302,,NV20IWIN,,,,inactive
NXTDIGITAL,2019-11-11,2023-05-08,802,,NXTDIGITAL,,,,inactive
NYKAA,2021-11-10,2026-06-10,1134,INE388Y01029,NYKAA,FSN E-COMMERCE VENTURES LIMITED,2021-11-10,True,active
OAL,2019-07-11,2026-06-10,1708,INE959C01023,OAL,ORIENTAL AROMATICS LIMITED,2019-07-11,True,active
OBCL,2022-04-07,2026-06-10,1032,INE426Z01016,OBCL,ORISSA BENGAL CARRIER LIMITED,2022-04-07,True,active
OBEROIREAL,2010-10-20,2010-12-09,36,,OBEROIREAL,,,,inactive
OBEROIRLTY,2010-12-10,2026-06-10,3818,INE093I01010,OBEROIRLTY,OBEROI REALTY LIMITED,2010-10-20,True,active
OCCL,2016-01-27,2025-06-11,2236,,OCCL,,,,inactive
OCCLLTD,2024-11-13,2026-06-10,317,INE0PK601023,OCCLLTD,OCCL LIMITED,2024-10-29,True,active
OCL,2010-06-10,2018-10-24,2064,,OCL,,,,inactive
ODIGMA,2024-12-27,2026-06-10,101,INE054301028,ODIGMA,ODIGMA CONSULTANCY SOLUTIONS LIMITED,2024-12-12,True,active
OFSS,2010-06-10,2026-06-10,3947,INE881D01027,OFSS,ORACLE FINANCIAL SERVICES SOFTWARE LIMITED,2002-06-28,True,active
OIL,2010-06-10,2026-06-10,3947,INE274J01014,OIL,OIL INDIA LIMITED,2009-09-30,True,active
OILCOUNTUB,2010-06-10,2026-04-29,3019,INE591A01010,OILCOUNTUB,OIL COUNTRY TUBULAR LIMITED,1995-08-30,True,active
OILIETF,2024-07-24,2026-06-10,465,,OILIETF,,,,active
OISL,2010-06-10,2020-11-27,1950,,OISL,,,,inactive
OLAELEC,2024-08-09,2026-06-10,396,INE0LXG01040,OLAELEC,OLA ELECTRIC MOBILITY LIMITED,2024-08-09,True,active
OLECTRA,2018-07-26,2026-06-10,1768,INE260D01016,OLECTRA,OLECTRA GREENTECH LIMITED,2002-03-20,True,active
OMAXAUTO,2010-06-10,2026-05-07,3411,INE090B01011,OMAXAUTO,OMAX AUTOS LIMITED,2003-02-20,True,active
OMAXE,2010-06-10,2026-06-10,3890,INE800H01010,OMAXE,OMAXE LIMITED,2007-08-09,True,active
OMFREIGHT,2025-10-24,2026-06-10,153,INE1BZC01019,OMFREIGHT,OM FREIGHT FORWARDERS LIMITED,2025-10-08,True,active
OMINFRAL,2021-02-10,2026-06-10,1095,INE239D01028,OMINFRAL,OM INFRA LIMITED,2011-06-17,True,active
OMKARCHEM,2011-02-10,2022-11-02,2479,,OMKARCHEM,,,,inactive
OMMETALS,2011-06-17,2021-02-09,2255,,OMMETALS,,,,inactive
OMNI,2026-03-05,2026-06-10,64,INE0UH301010,OMNI,OMNITECH ENGINEERING LIMITED,2026-03-05,True,active
OMNITECH,2010-06-10,2016-11-17,1426,,OMNITECH,,,,inactive
OMPOWER,2026-05-04,2026-06-10,27,INE25E901019,OMPOWER,OM POWER TRANSMISSION LIMITED,2026-04-17,True,active
ONELIFECAP,2011-10-17,2026-05-21,2715,INE912L01015,ONELIFECAP,ONELIFE CAPITAL ADVISORS LIMITED,2011-10-17,True,active
ONEPOINT,2019-05-09,2026-06-10,1304,INE840Y01029,ONEPOINT,ONE POINT ONE SOLUTIONS LIMITED,2019-05-09,True,active
ONESOURCE,2025-02-06,2026-06-10,328,INE013P01021,ONESOURCE,ONESOURCE SPECIALTY PHARMA LIMITED,2025-01-24,True,active
ONGC,2010-06-10,2026-06-10,3947,INE213A01029,ONGC,OIL AND NATURAL GAS CORPORATION LIMITED,1995-07-19,True,active
ONMOBILE,2010-06-10,2026-06-10,3947,INE809I01019,ONMOBILE,ONMOBILE GLOBAL LIMITED,2008-02-19,True,active
ONWARDTEC,2010-06-10,2026-06-10,3592,INE229A01017,ONWARDTEC,ONWARD TECHNOLOGIES LIMITED,2001-03-07,True,active
OPTIEMUS,2017-08-08,2026-06-10,1698,INE350C01017,OPTIEMUS,OPTIEMUS INFRACOM LIMITED,2017-08-08,True,active
OPTOCIRCUI,2010-06-10,2021-02-19,2402,,OPTOCIRCUI,,,,inactive
ORBITCORP,2010-06-10,2017-02-15,1643,,ORBITCORP,,,,inactive
ORBTEXP,2013-11-05,2026-06-10,2907,INE231G01010,ORBTEXP,ORBIT EXPORTS LIMITED,2013-11-05,True,active
ORCHASP,2025-02-07,2026-06-10,213,INE215B01022,ORCHASP,ORCHASP LIMITED,2025-02-07,True,active
ORCHIDCHEM,2010-06-10,2015-12-18,1325,,ORCHIDCHEM,,,,inactive
ORCHIDPHAR,2015-12-21,2017-09-27,436,,ORCHIDPHAR,,,,inactive
ORCHPHARMA,2021-05-05,2026-06-10,798,INE191A01027,ORCHPHARMA,ORCHID PHARMA LIMITED,2020-11-02,True,active
ORICONENT,2015-07-24,2026-06-10,2486,INE730A01022,ORICONENT,ORICON ENTERPRISES LIMITED,2015-07-24,True,active
ORIENTABRA,2010-06-10,2023-07-12,3165,,ORIENTABRA,,,,inactive
ORIENTALTL,2010-06-11,2026-06-10,2915,INE998H01012,ORIENTALTL,ORIENTAL TRIMEX LIMITED,2007-03-07,True,active
ORIENTBANK,2010-06-10,2020-03-20,2409,,ORIENTBANK,,,,inactive
ORIENTBELL,2012-04-17,2026-06-10,3384,INE607D01018,ORIENTBELL,ORIENT BELL LIMITED,2007-02-14,True,active
ORIENTCEM,2013-07-26,2026-06-10,3167,INE876N01018,ORIENTCEM,ORIENT CEMENT LIMITED,2013-07-12,True,active
ORIENTCER,2023-10-16,2026-06-10,655,INE569C01020,ORIENTCER,ORIENT CERATECH LIMITED,2005-12-15,True,active
ORIENTCERA,2010-06-10,2012-04-16,454,,ORIENTCERA,,,,inactive
ORIENTELEC,2018-05-28,2026-06-10,1983,INE142Z01019,ORIENTELEC,ORIENT ELECTRIC LIMITED,2018-05-14,True,active
ORIENTHOT,2010-06-10,2026-06-10,3887,INE750A01020,ORIENTHOT,ORIENTAL HOTELS LIMITED,1998-08-27,True,active
ORIENTLTD,2010-06-10,2026-06-10,3121,INE609C01024,ORIENTLTD,ORIENT PRESS LIMITED,2010-03-03,True,active
ORIENTPPR,2010-06-10,2026-06-10,3902,INE592A01026,ORIENTPPR,ORIENT PAPER AND INDUSTRIES LIMITED,1995-03-29,True,active
ORIENTREF,2012-03-23,2021-07-20,2226,,ORIENTREF,,,,inactive
ORIENTTECH,2024-09-11,2026-06-10,431,INE0PPK01015,ORIENTTECH,ORIENT TECHNOLOGIES LIMITED,2024-08-28,True,active
ORISSAMINE,2010-09-29,2026-06-10,3718,INE725E01024,ORISSAMINE,THE ORISSA MINERALS DEVELOPMENT COMPANY LIMITED,2010-09-29,True,active
ORKLAINDIA,2025-11-06,2026-06-10,145,INE16NZ01023,ORKLAINDIA,ORKLA INDIA LIMITED,2025-11-06,True,active
ORTEL,2015-04-06,2019-09-23,946,INE849L01019,ORTEL,ORTEL COMMUNICATIONS LIMITED,2015-03-19,True,inactive
ORTINGLOBE,2024-09-03,2026-06-10,203,INE749B01020,ORTINGLOBE,ORTIN GLOBAL LIMITED,2021-03-30,True,active
ORTINLAB,2021-04-15,2024-09-02,761,,ORTINLAB,,,,inactive
ORTINLABSS,2015-09-02,2021-01-11,1152,,ORTINLABSS,,,,inactive
OSIAHYPER,2022-12-01,2026-05-05,380,INE06IR01021,OSIAHYPER,OSIA HYPER RETAIL LIMITED,2022-12-01,True,active
OSWALAGRO,2018-05-02,2026-04-23,1889,INE142A01012,OSWALAGRO,OSWAL AGRO MILLS LIMITED,1995-03-29,True,active
OSWALGREEN,2023-05-19,2026-06-10,757,INE143A01010,OSWALGREEN,OSWAL GREENTECH LIMITED,1996-08-28,True,active
OSWALMIN,2010-12-29,2015-01-29,348,,OSWALMIN,,,,inactive
OSWALPUMPS,2025-06-20,2026-06-10,239,INE0BYP01024,OSWALPUMPS,OSWAL PUMPS LIMITED,2025-06-20,True,active
OSWALSEEDS,2023-02-28,2026-06-10,528,INE00IK01029,OSWALSEEDS,SHREEOSWAL SEEDS AND CHEMICALS LIMITED,2023-02-28,True,active
OUDHSUG,2010-06-10,2017-03-22,1592,,OUDHSUG,,,,inactive
PACEDIGITK,2025-10-06,2026-06-10,166,INE0S3G01027,PACEDIGITK,PACE DIGITEK LIMITED,2025-10-06,True,active
PAEL,2010-06-10,2022-04-08,1746,,PAEL,,,,inactive
PAGEIND,2010-06-10,2026-06-10,3947,INE761H01022,PAGEIND,PAGE INDUSTRIES LIMITED,2007-03-16,True,active
PAISALO,2018-01-24,2026-06-10,2065,INE420C01059,PAISALO,PAISALO DIGITAL LIMITED,2011-10-17,True,active
PAKKA,2023-07-11,2026-06-10,721,INE551D01018,PAKKA,PAKKA LIMITED,2023-07-11,True,active
PALASHSECU,2018-02-07,2026-06-10,1579,INE471W01019,PALASHSECU,PALASH SECURITIES LIMITED,2017-07-28,True,active
PALRED,2014-03-03,2015-07-07,328,,PALRED,,,,inactive
PALREDTEC,2016-05-09,2026-04-29,1731,INE218G01033,PALREDTEC,PALRED TECHNOLOGIES LIMITED,2016-05-09,True,active
PALREDTECH,2015-10-21,2016-04-25,121,,PALREDTECH,,,,inactive
PANACEABIO,2010-06-10,2026-06-10,3880,INE922B01023,PANACEABIO,PANACEA BIOTEC LIMITED,1996-04-17,True,active
PANACHE,2020-01-06,2026-06-10,904,INE895W01019,PANACHE,PANACHE DIGILIFE LIMITED,2020-01-06,True,active
PANAMAPET,2011-09-30,2026-06-10,3524,INE305C01029,PANAMAPET,PANAMA PETROCHEM LIMITED,2011-09-30,True,active
PANASONIC,2010-06-11,2015-01-29,861,,PANASONIC,,,,inactive
PANCARBON,2010-06-10,2014-12-26,927,,PANCARBON,,,,inactive
PANCHSHEEL,2011-10-25,2015-01-29,128,,PANCHSHEEL,,,,inactive
PANORAMUNI,2010-06-10,2018-05-21,1920,,PANORAMUNI,,,,inactive
PANSARI,2021-10-19,2026-06-10,694,INE697V01011,PANSARI,PANSARI DEVELOPERS LIMITED,2021-10-18,True,active
PANTALOONR,2010-06-10,2013-04-10,707,,PANTALOONR,,,,inactive
PAPERPROD,2010-06-10,2020-11-25,2578,,PAPERPROD,,,,inactive
PAR,2021-09-16,2026-06-10,916,INE04LG01015,PAR,PAR DRUGS AND CHEMICALS LIMITED,2021-09-16,True,active
PARABDRUGS,2010-07-01,2018-09-21,1766,,PARABDRUGS,,,,inactive
PARACABLES,2010-06-11,2026-06-10,3197,INE074B01023,PARACABLES,PARAMOUNT COMMUNICATIONS LIMITED,2007-01-03,True,active
PARADEEP,2022-05-27,2026-06-10,999,INE088F01024,PARADEEP,PARADEEP PHOSPHATES LIMITED,2022-05-27,True,active
PARAGMILK,2016-05-19,2026-06-10,2484,INE883N01014,PARAGMILK,PARAG MILK FOODS LIMITED,2016-05-19,True,active
PARAL,2010-06-10,2014-05-22,830,,PARAL,,,,inactive
PARAPRINT,2011-05-09,2016-05-20,653,,PARAPRINT,,,,inactive
PARAS,2021-10-18,2026-06-10,1093,INE045601023,PARAS,PARAS DEFENCE AND SPACE TECHNOLOGIES LIMITED,2021-10-01,True,active
PARASPETRO,2010-08-30,2026-06-10,795,INE162C01024,PARASPETRO,PARAS PETROFILS LIMITED,1996-02-14,True,active
PAREKHPLAT,2010-06-11,2011-08-25,305,,PAREKHPLAT,,,,inactive
PARKHOSPS,2025-12-17,2026-06-10,116,INE119201023,PARKHOSPS,PARK MEDI WORLD LIMITED,2025-12-17,True,active
PARKHOTELS,2024-02-12,2026-06-10,575,INE988S01028,PARKHOTELS,APEEJAY SURRENDRA PARK HOTELS LIMITED,2024-02-12,True,active
PARRYSUGAR,2010-12-03,2017-05-24,1255,,PARRYSUGAR,,,,inactive
PARSVNATH,2010-06-10,2026-04-20,3240,INE561H01026,PARSVNATH,PARSVNATH DEVELOPERS LIMITED,2006-11-30,True,active
PASHUPATI,2025-07-17,2026-06-10,220,INE124Y01028,PASHUPATI,PASHUPATI COTSPIN LIMITED,2025-07-17,True,active
PASUPTAC,2021-10-12,2026-06-10,1003,INE818B01023,PASUPTAC,PASUPATI ACRYLON LIMITED,2021-10-12,True,active
PATANJALI,2023-11-01,2026-06-10,644,INE619A01035,PATANJALI,PATANJALI FOODS LIMITED,2020-01-24,True,active
PATELENG,2010-06-10,2026-06-10,3805,INE244B01030,PATELENG,PATEL ENGINEERING LIMITED,2005-02-24,True,active
PATELRMART,2025-09-10,2026-06-10,183,INE0R8B01010,PATELRMART,PATEL RETAIL LIMITED,2025-08-26,True,active
PATINTLOG,2010-06-10,2026-06-10,3761,INE529D01014,PATINTLOG,PATEL INTEGRATED LOGISTICS LIMITED,2008-01-11,True,active
PATNI,2010-06-10,2012-05-18,484,,PATNI,,,,inactive
PATSPINLTD,2010-06-10,2022-01-03,2276,,PATSPINLTD,,,,inactive
PAUSHAKLTD,2025-12-01,2026-06-10,128,INE111F01024,PAUSHAKLTD,PAUSHAK LIMITED,2025-12-01,True,active
PAVNAIND,2023-06-01,2026-04-17,593,INE07S101038,PAVNAIND,PAVNA INDUSTRIES LIMITED,2023-06-01,True,active
PAYTM,2021-11-18,2026-06-10,1128,INE982J01020,PAYTM,ONE 97 COMMUNICATIONS LIMITED,2021-11-18,True,active
PBAINFRA,2010-06-10,2022-08-23,1975,,PBAINFRA,,,,inactive
PCBL,2022-01-13,2026-06-10,1089,INE602A01031,PCBL,PCBL CHEMICAL LIMITED,1995-03-29,True,active
PCJEWELLER,2012-12-27,2026-06-10,3170,INE785M01021,PCJEWELLER,PC JEWELLER LIMITED,2012-12-27,True,active
PDMJEPAPER,2016-08-23,2026-06-10,2350,INE865T01018,PDMJEPAPER,PUDUMJEE PAPER PRODUCTS LIMITED,2016-03-30,True,active
PDPL,2010-08-19,2021-10-28,1937,,PDPL,,,,inactive
PDSL,2022-02-17,2026-06-10,1065,INE111Q01021,PDSL,PDS LIMITED,2014-10-21,True,active
PDSMFL,2014-11-07,2022-02-16,1792,,PDSMFL,,,,inactive
PDUMJEIND,2010-06-10,2018-05-03,1331,,PDUMJEIND,,,,inactive
PDUMJEPULP,2010-06-10,2018-01-18,1745,,PDUMJEPULP,,,,inactive
PEACOCKIND,2010-06-10,2013-07-05,631,,PEACOCKIND,,,,inactive
PEARLPOLY,2010-06-10,2026-04-22,3000,INE844A01013,PEARLPOLY,PEARL POLYMERS LIMITED,1995-10-11,True,active
PEL,2012-09-21,2025-09-22,3203,,PEL,,,,inactive
PENIND,2010-11-25,2026-06-10,3813,INE932A01024,PENIND,PENNAR INDUSTRIES LIMITED,2010-11-25,True,active
PENINLAND,2010-06-10,2026-04-23,3471,INE138A01028,PENINLAND,PENINSULA LAND LIMITED,1995-02-08,True,active
PENPEBS,2015-09-28,2019-06-06,906,,PENPEBS,,,,inactive
PEPL,2010-06-10,2012-01-31,315,,PEPL,,,,inactive
PERIATEA,2010-06-30,2014-01-10,705,,PERIATEA,,,,inactive
PERSISTENT,2010-06-10,2026-06-10,3947,INE262H01021,PERSISTENT,PERSISTENT SYSTEMS LIMITED,2010-04-06,True,active
PETRONENGG,2010-06-10,2019-03-22,1923,,PETRONENGG,,,,inactive
PETRONET,2010-06-10,2026-06-10,3947,INE347G01014,PETRONET,PETRONET LNG LIMITED,2004-03-26,True,active
PFC,2010-06-10,2026-06-10,3947,INE134E01011,PFC,POWER FINANCE CORPORATION LIMITED,2007-02-23,True,active
PFIZER,2010-06-10,2026-06-10,3947,INE182A01018,PFIZER,PFIZER LIMITED,1999-04-28,True,active
PFOCUS,2010-06-11,2026-05-12,3810,INE367G01038,PFOCUS,PRIME FOCUS LIMITED,2006-06-20,True,active
PFRL,2013-07-31,2016-01-28,609,,PFRL,,,,inactive
PFS,2011-03-30,2026-06-10,3642,INE560K01014,PFS,PTC INDIA FINANCIAL SERVICES LIMITED,2011-03-30,True,active
PGEL,2011-09-26,2026-06-10,3422,INE457L01029,PGEL,PG ELECTROPLAST LIMITED,2011-09-26,True,active
PGHH,2010-06-10,2026-06-10,3947,INE179A01014,PGHH,PROCTER AND GAMBLE HYGIENE AND HEALTH CARE LIMITED,2004-07-07,True,active
PGHL,2019-06-11,2026-06-10,1730,INE199A01012,PGHL,PROCTER AND GAMBLE HEALTH LIMITED,1996-04-24,True,active
PGIL,2012-07-02,2026-06-10,3244,INE940H01022,PGIL,PEARL GLOBAL INDUSTRIES LIMITED,2007-02-15,True,active
